row_id,raw_label,raw_timestamp,source_file,ingest_ts,batch_id
109,-1,05/08/2008 04:32:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
110,-1,05/08/2008 04:35:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
111,-1,05/08/2008 05:11:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
112,-1,05/08/2008 06:10:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
113,-1,05/08/2008 06:11:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
114,-1,05/08/2008 06:21:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
115,-1,05/08/2008 07:12:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
116,1,05/08/2008 07:12:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
117,-1,05/08/2008 07:48:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
118,-1,05/08/2008 08:50:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
119,-1,05/08/2008 09:48:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
120,-1,05/08/2008 14:17:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
121,-1,05/08/2008 14:45:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
122,-1,05/08/2008 15:45:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
123,-1,05/08/2008 20:04:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
124,-1,05/08/2008 21:07:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
125,-1,05/08/2008 21:22:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
126,-1,05/08/2008 23:02:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
127,-1,05/08/2008 23:06:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
128,-1,05/08/2008 23:38:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
129,-1,06/08/2008 00:04:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
130,-1,06/08/2008 02:20:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
131,-1,06/08/2008 03:22:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
132,1,06/08/2008 05:40:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
133,-1,06/08/2008 09:56:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
134,-1,06/08/2008 09:57:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
135,-1,06/08/2008 12:33:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
136,-1,06/08/2008 13:35:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
137,-1,06/08/2008 17:35:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
138,-1,06/08/2008 18:00:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
139,-1,06/08/2008 18:34:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
140,-1,06/08/2008 19:13:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
141,-1,06/08/2008 19:24:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
142,-1,06/08/2008 20:00:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
143,-1,06/08/2008 20:17:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
144,-1,06/08/2008 21:15:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
145,-1,06/08/2008 22:27:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
146,-1,06/08/2008 23:40:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
147,-1,06/08/2008 23:45:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
148,-1,07/08/2008 00:51:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
149,-1,07/08/2008 07:30:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
150,-1,07/08/2008 08:21:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
151,-1,07/08/2008 08:45:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
152,-1,07/08/2008 08:55:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
153,-1,07/08/2008 10:12:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
154,-1,07/08/2008 11:10:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
155,1,07/08/2008 11:40:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
156,-1,08/08/2008 04:55:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
157,-1,08/08/2008 07:26:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
158,1,08/08/2008 08:44:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
159,1,08/08/2008 12:37:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
160,-1,08/08/2008 20:21:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
161,-1,08/08/2008 21:22:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
162,-1,08/08/2008 21:53:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
163,-1,08/08/2008 22:06:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
164,-1,08/08/2008 22:25:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
165,-1,09/08/2008 02:15:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
166,-1,09/08/2008 02:37:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
167,-1,09/08/2008 06:05:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
168,1,09/08/2008 09:16:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
169,-1,09/08/2008 09:22:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
170,1,09/08/2008 11:42:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
171,-1,09/08/2008 17:34:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
172,-1,09/08/2008 19:03:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
173,-1,09/08/2008 20:04:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
174,-1,09/08/2008 21:07:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
175,-1,09/08/2008 22:15:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
176,-1,09/08/2008 22:37:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
177,-1,09/08/2008 23:17:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
178,-1,09/08/2008 23:34:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
179,-1,10/08/2008 00:09:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
180,-1,10/08/2008 00:46:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
181,1,10/08/2008 06:00:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
182,-1,10/08/2008 06:41:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
183,1,10/08/2008 07:01:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
184,-1,10/08/2008 11:16:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
185,-1,10/08/2008 11:49:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
186,-1,10/08/2008 12:22:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
187,1,10/08/2008 15:59:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
188,-1,10/08/2008 19:07:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
189,1,10/08/2008 20:07:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
190,1,10/08/2008 22:26:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
191,-1,11/08/2008 03:06:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
192,-1,11/08/2008 04:09:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
193,-1,11/08/2008 05:15:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
194,-1,11/08/2008 11:35:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
195,-1,11/08/2008 12:38:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
196,-1,12/08/2008 04:23:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
197,-1,12/08/2008 06:16:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
198,-1,12/08/2008 10:54:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
199,-1,12/08/2008 11:29:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
200,-1,12/08/2008 12:04:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
201,-1,13/08/2008 02:48:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
202,-1,15/08/2008 03:26:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
203,-1,15/08/2008 04:14:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
204,-1,15/08/2008 05:13:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
205,-1,15/08/2008 09:38:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
206,-1,15/08/2008 10:14:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
207,-1,15/08/2008 11:42:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
208,-1,15/08/2008 18:19:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
209,-1,15/08/2008 19:19:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
210,-1,15/08/2008 20:00:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
211,-1,15/08/2008 20:03:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
212,-1,15/08/2008 23:31:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
213,-1,16/08/2008 02:21:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
214,-1,16/08/2008 05:47:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
215,-1,16/08/2008 06:52:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
216,-1,16/08/2008 07:33:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
217,-1,16/08/2008 08:39:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
218,-1,16/08/2008 08:41:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
219,1,16/08/2008 09:44:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
220,-1,16/08/2008 13:51:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
221,-1,16/08/2008 14:30:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
222,-1,16/08/2008 15:16:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
223,1,16/08/2008 15:19:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
224,-1,16/08/2008 23:48:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
225,-1,17/08/2008 00:52:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
226,-1,17/08/2008 01:53:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
227,-1,17/08/2008 03:17:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
228,-1,17/08/2008 03:18:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
229,-1,17/08/2008 03:46:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
230,-1,17/08/2008 04:19:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
231,-1,17/08/2008 05:21:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
232,1,17/08/2008 12:16:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
233,-1,17/08/2008 13:34:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
234,-1,17/08/2008 14:21:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
235,-1,17/08/2008 15:25:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
236,1,17/08/2008 21:26:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
237,1,17/08/2008 22:03:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
238,-1,17/08/2008 22:21:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
239,1,17/08/2008 23:04:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
240,-1,17/08/2008 23:20:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
241,1,17/08/2008 23:55:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
242,1,18/08/2008 00:02:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
243,-1,18/08/2008 00:20:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
244,1,18/08/2008 01:23:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
245,1,18/08/2008 04:01:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
246,-1,18/08/2008 04:12:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
247,-1,18/08/2008 04:35:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
248,-1,18/08/2008 05:03:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
249,-1,18/08/2008 05:25:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
250,-1,18/08/2008 06:07:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
251,-1,18/08/2008 06:11:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
252,-1,18/08/2008 06:26:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
253,-1,18/08/2008 07:11:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
254,-1,18/08/2008 07:23:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
255,-1,18/08/2008 07:29:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
256,-1,18/08/2008 08:18:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
257,-1,18/08/2008 08:31:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
258,-1,18/08/2008 10:13:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
259,-1,18/08/2008 11:04:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
260,-1,18/08/2008 12:00:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
261,-1,18/08/2008 12:06:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
262,-1,18/08/2008 12:22:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
263,-1,18/08/2008 12:49:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
264,-1,18/08/2008 13:07:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
265,-1,18/08/2008 14:01:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
266,-1,18/08/2008 14:04:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
267,-1,18/08/2008 14:45:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
268,-1,18/08/2008 15:00:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200
